start,end,CE1,CE2,CR1,SM1,SM2,TM1,XH1,PM1
116250001,116300000,0,0,0,0,0,0,0,0
116300001,116350000,0,0,0,0,0,0,0,0
116350001,116400000,0,0,0,0,0,0,0,0
116400001,116450000,0,0,0,0,0,0,0,0
116450001,116500000,0,0,0,0,0,0,0,0
116500001,116550000,0,0,0,0,0,0,0,0
116550001,116600000,0,0,0,1,0,0,0,0
116600001,116650000,1,1,0,0,0,2,2,1
116650001,116700000,4,3,2,1,1,2,2,2
116700001,116750000,0,0,0,0,0,0,0,0
116750001,116800000,0,1,0,0,1,0,0,0
116800001,116850000,3,2,3,1,1,2,1,1
116850001,116900000,0,2,1,2,2,6,5,2
116900001,116950000,1,1,0,2,2,2,2,1
116950001,117000000,2,1,1,1,1,1,1,2
117000001,117050000,0,0,0,0,0,0,0,0
117050001,117100000,0,0,0,0,0,0,0,0
117100001,117150000,1,0,0,0,0,0,0,0
117150001,117200000,0,0,0,0,0,0,0,0
117200001,117250000,0,0,0,0,0,0,0,0
117250001,117300000,0,0,0,0,0,0,0,0
117300001,117350000,0,0,0,0,0,0,0,0
117350001,117400000,0,0,0,0,0,0,0,0
117400001,117450000,0,0,0,0,0,1,1,1
117450001,117500000,0,0,0,0,0,0,0,0
117500001,117550000,1,4,2,3,4,0,1,3
117550001,117600000,0,0,0,0,0,0,0,0
117600001,117650000,1,0,1,1,2,2,0,0
117650001,117700000,0,1,0,0,0,0,0,2
117700001,117750000,3,1,1,0,0,6,0,2
117750001,117800000,0,1,0,0,0,0,0,0
117800001,117850000,0,0,0,0,0,0,0,0
117850001,117900000,2,0,0,0,0,0,0,1
117900001,117950000,1,3,1,0,0,1,1,0
117950001,118000000,2,0,0,0,0,0,0,1
118000001,118050000,0,0,0,0,0,0,1,1
118050001,118100000,0,0,0,0,0,0,0,0
118100001,118150000,0,0,0,0,0,0,0,0
118150001,118200000,0,0,0,0,0,0,0,0
118200001,118250000,0,0,0,0,0,0,0,0
118250001,118300000,0,0,0,0,0,0,0,1
118300001,118350000,0,0,0,0,0,0,0,0
118350001,118400000,0,0,0,0,0,0,0,0
118400001,118450000,0,0,0,0,0,0,0,0
118450001,118500000,0,0,0,0,0,0,0,0
118500001,118550000,0,0,0,0,0,0,0,0
118550001,118600000,0,0,0,0,0,0,0,0
118600001,118650000,0,0,0,0,0,0,1,1
118650001,118700000,1,0,0,2,0,0,1,1
118700001,118750000,1,1,1,1,1,1,1,2
118750001,118800000,1,0,0,0,0,0,0,0
118800001,118850000,1,0,0,0,0,0,0,1
118850001,118900000,0,0,0,0,0,0,0,0
118900001,118950000,0,0,0,0,0,0,0,0
118950001,119000000,0,0,0,0,0,0,0,0
119000001,119050000,0,0,0,0,0,0,0,1
119050001,119100000,0,0,0,0,0,0,0,0
119100001,119150000,1,0,0,1,1,2,0,3
119150001,119200000,0,0,0,0,0,0,0,0
119200001,119250000,0,0,0,0,0,0,0,0
119250001,119300000,0,0,0,0,0,0,0,0
119300001,119350000,0,0,0,0,0,0,0,0
119350001,119400000,0,0,1,0,0,1,0,1
119400001,119450000,0,0,0,0,0,0,0,0
119450001,119500000,1,1,1,0,1,0,0,2
119500001,119550000,2,2,3,1,2,3,4,2
119550001,119600000,1,0,0,0,1,0,2,0
119600001,119650000,0,0,0,0,0,0,0,0
119650001,119700000,0,0,0,0,0,0,0,0
119700001,119750000,1,3,1,1,1,3,3,2
119750001,119800000,0,0,0,0,0,0,0,0
119800001,119850000,0,0,0,0,0,0,0,0
119850001,119900000,0,0,0,0,0,0,0,0
119900001,119950000,2,2,1,1,1,1,1,2
119950001,120000000,4,8,3,3,2,3,3,3
120000001,120050000,3,12,7,14,13,12,13,3
120050001,120100000,1,3,2,1,1,2,2,1
120100001,120150000,0,0,0,0,0,0,0,0
120150001,120200000,0,0,0,0,0,0,0,0
120200001,120250000,0,0,0,0,0,0,0,0
120250001,120300000,0,0,0,0,0,0,0,0
120300001,120350000,0,0,0,0,0,0,0,0
120350001,120400000,0,0,0,0,0,0,0,0
120400001,120450000,0,0,0,0,0,0,0,0
120450001,120500000,0,0,1,1,1,0,0,1
120500001,120550000,0,0,0,0,0,0,0,0
120550001,120600000,0,1,0,0,0,0,0,0
120600001,120650000,0,0,0,0,0,0,0,0
120650001,120700000,1,0,0,1,0,0,0,0
120700001,120750000,0,0,0,0,0,0,0,0
120750001,120800000,0,0,0,0,0,0,0,0
120800001,120850000,0,0,0,0,0,0,0,0
120850001,120900000,0,0,0,0,1,0,1,1
120900001,120950000,3,4,2,4,5,1,4,6
120950001,121000000,1,2,1,0,1,1,0,2
121000001,121050000,1,1,1,2,2,1,0,0
121050001,121100000,0,0,0,0,1,1,0,0
121100001,121150000,1,2,1,1,1,3,3,1
121150001,121200000,0,0,0,0,0,0,0,0
121200001,121250000,0,0,0,0,0,0,0,0
121250001,121300000,0,0,0,0,0,0,0,0
121300001,121350000,0,0,0,0,0,0,0,0
121350001,121400000,0,0,0,0,0,0,0,0
121400001,121450000,0,0,0,0,0,0,0,0
121450001,121500000,0,0,0,0,0,0,0,0
121500001,121550000,0,0,0,0,0,0,0,0
121550001,121600000,0,0,0,0,0,0,0,0
121600001,121650000,0,0,0,0,0,0,0,0
121650001,121700000,0,0,0,0,0,0,0,0
121700001,121750000,0,0,0,0,0,0,0,0
121750001,121800000,0,0,1,0,0,0,0,0
121800001,121850000,1,2,1,0,0,0,0,1
121850001,121900000,0,0,0,0,0,0,0,0
121900001,121950000,0,0,0,1,1,0,0,0
121950001,122000000,5,2,4,5,4,6,0,5
122000001,122050000,0,0,0,0,0,0,0,0
122050001,122100000,0,0,0,0,0,0,0,0
122100001,122150000,0,0,0,0,0,0,0,0
122150001,122200000,0,0,0,0,0,0,0,0
122200001,122250000,0,0,0,0,0,0,0,0
122250001,122300000,1,1,1,2,1,1,3,2
122300001,122350000,2,8,1,1,1,1,0,1
122350001,122400000,0,3,0,1,1,1,0,1
122400001,122450000,0,0,0,0,0,0,0,0
122450001,122500000,0,0,0,0,0,0,0,0
122500001,122550000,0,0,0,0,0,0,0,0
122550001,122600000,0,0,0,0,0,0,0,0
122600001,122650000,1,0,1,2,2,1,1,0
122650001,122700000,2,4,1,2,2,2,3,2
122700001,122750000,0,0,0,0,0,0,0,0
122750001,122800000,10,20,7,7,5,11,8,12
122800001,122850000,3,3,5,3,3,3,4,5
122850001,122900000,0,0,0,0,0,0,0,0
122900001,122950000,0,1,0,1,1,0,0,1
122950001,123000000,0,0,0,0,0,0,0,0
123000001,123050000,0,0,0,0,0,0,0,0
123050001,123100000,0,1,0,0,0,0,0,0
123100001,123150000,2,5,4,3,2,2,2,4
123150001,123200000,2,1,2,2,1,3,1,2
123200001,123250000,1,3,1,1,0,5,5,3
123250001,123300000,0,0,2,2,2,2,1,0
123300001,123350000,3,0,1,2,1,1,1,3
123350001,123400000,0,0,0,0,0,0,0,0
123400001,123450000,0,0,0,0,0,0,0,0
123450001,123500000,0,0,0,0,0,0,0,0
123500001,123550000,0,0,0,0,0,0,0,0
123550001,123600000,0,0,0,0,0,0,0,0
123600001,123650000,0,0,0,0,0,0,0,0
123650001,123700000,0,0,0,0,0,0,0,0
123700001,123750000,0,0,0,0,0,0,0,0
123750001,123800000,0,0,0,0,0,0,0,0
123800001,123850000,0,0,0,0,0,0,0,0
123850001,123900000,0,0,0,0,0,0,0,0
123900001,123950000,0,0,0,0,0,0,0,0
123950001,124000000,0,0,0,0,0,0,0,0
124000001,124050000,0,0,0,0,0,0,0,0
124050001,124100000,0,0,0,0,0,0,0,0
124100001,124150000,0,0,0,0,0,0,0,0
124150001,124200000,0,0,0,0,0,0,0,0
124200001,124250000,0,0,0,0,0,0,0,0
124250001,124300000,0,0,0,0,0,0,0,0
124300001,124350000,0,0,0,0,0,0,0,0
124350001,124400000,0,0,0,0,0,0,0,0
124400001,124450000,0,0,0,0,0,0,0,0
124450001,124500000,0,0,0,0,0,0,0,0
124500001,124550000,0,0,0,0,0,0,0,0
124550001,124600000,0,0,0,0,0,0,0,0
124600001,124650000,0,0,0,0,0,0,0,0
124650001,124700000,0,0,0,0,0,0,0,0
124700001,124750000,0,0,0,0,0,0,0,0
124750001,124800000,0,0,0,0,0,0,0,0
124800001,124850000,0,0,0,0,0,0,0,0
124850001,124900000,0,0,0,0,0,0,0,0
124900001,124950000,0,0,0,0,0,0,0,0
124950001,125000000,0,0,0,0,0,0,0,0
125000001,125050000,0,0,0,0,0,0,0,0
125050001,125100000,0,0,0,0,0,0,0,0
125100001,125150000,0,0,0,0,0,0,0,0
125150001,125200000,0,0,0,0,0,0,0,0
125200001,125250000,0,0,0,0,0,0,0,0
125250001,125300000,0,0,0,0,0,0,0,0
125300001,125350000,0,0,0,0,0,0,0,0
125350001,125400000,0,0,0,0,0,0,0,0
125400001,125450000,0,0,0,0,0,0,0,0
125450001,125500000,0,0,0,0,0,0,0,0
125500001,125550000,0,0,0,0,0,0,0,0
125550001,125600000,0,0,0,0,0,0,0,0
125600001,125650000,0,0,0,0,0,0,0,0
125650001,125700000,0,0,0,0,0,0,0,0
125700001,125750000,0,0,0,0,0,0,0,0
125750001,125800000,0,0,0,0,0,0,0,0
125800001,125850000,0,1,0,0,0,0,0,0
125850001,125900000,0,1,4,2,2,1,1,2
125900001,125950000,2,3,1,1,0,2,0,1
125950001,126000000,0,0,0,0,1,0,0,2
126000001,126050000,1,1,0,1,1,1,0,0
126050001,126100000,4,9,4,10,10,4,4,10
126100001,126150000,10,10,5,10,12,7,10,7
126150001,126200000,1,2,1,1,2,1,3,1
126200001,126250000,2,1,1,3,3,2,2,2
126250001,126300000,0,0,0,0,0,0,0,0
126300001,126350000,0,0,0,0,0,0,0,0
126350001,126400000,0,3,0,0,0,0,0,0
126400001,126450000,0,0,0,0,0,0,0,0
126450001,126500000,0,0,0,0,0,0,0,0
126500001,126550000,0,0,0,0,0,0,0,0
126550001,126600000,1,1,1,2,2,2,1,1
126600001,126650000,2,0,0,1,2,0,0,0
126650001,126700000,3,3,0,3,2,3,3,4
126700001,126750000,2,5,2,7,4,5,4,4
126750001,126800000,0,0,0,0,0,0,0,0
126800001,126850000,0,0,0,0,0,0,0,0
126850001,126900000,0,0,0,0,0,0,0,0
126900001,126950000,0,0,0,0,0,0,0,0
126950001,127000000,0,0,0,0,0,0,0,0
127000001,127050000,1,1,1,0,0,0,0,1
127050001,127100000,1,1,0,1,1,0,0,2
127100001,127150000,0,0,0,0,0,0,0,0
127150001,127200000,0,1,0,0,0,0,0,1
127200001,127250000,0,0,0,0,0,0,0,0
127250001,127300000,8,7,1,8,3,6,4,7
127300001,127350000,0,3,0,3,2,2,0,2
127350001,127400000,0,0,0,0,0,0,0,0
127400001,127450000,0,1,0,3,0,0,0,0
127450001,127500000,0,0,0,0,0,0,0,0
127500001,127550000,0,0,0,0,0,0,0,0
127550001,127600000,0,1,1,0,0,0,0,0
127600001,127650000,0,3,0,0,0,0,0,0
127650001,127700000,0,0,0,0,0,0,0,0
127700001,127750000,0,0,0,0,0,0,0,0
127750001,127800000,0,0,0,0,0,0,0,0
127800001,127850000,0,0,0,0,0,0,0,0
127850001,127900000,0,0,0,0,0,0,0,0
127900001,127950000,0,0,0,0,0,0,0,0
127950001,128000000,0,2,0,0,0,0,0,0
128000001,128050000,0,0,0,0,0,0,0,0
128050001,128100000,0,0,0,0,0,0,0,0
128100001,128150000,0,0,0,0,0,0,0,0
128150001,128200000,3,3,2,3,3,4,3,5
128200001,128250000,0,2,0,0,0,0,0,0
128250001,128300000,3,0,2,5,5,3,4,1
128300001,128350000,0,1,0,1,1,0,0,0
128350001,128400000,0,0,0,0,0,0,0,0
128400001,128450000,1,1,1,1,1,1,1,1
128450001,128500000,0,0,0,0,0,0,0,0
128500001,128550000,0,0,0,0,0,1,1,2
128550001,128600000,0,0,0,0,0,0,0,0
128600001,128650000,0,0,0,2,2,0,0,0
128650001,128700000,4,5,1,3,2,3,4,4
128700001,128750000,0,0,0,0,0,0,0,0
128750001,128800000,0,0,0,0,0,0,0,0
128800001,128850000,0,0,0,1,1,1,1,0
128850001,128900000,4,5,3,6,6,4,5,3
128900001,128950000,2,3,1,3,3,4,3,2
128950001,129000000,1,1,2,1,1,3,0,0
129000001,129050000,0,0,0,0,0,0,0,0
129050001,129100000,1,1,0,0,2,1,2,1
129100001,129150000,1,1,0,0,0,0,2,2
129150001,129200000,0,0,0,1,0,0,0,0
129200001,129250000,1,3,1,5,5,5,5,5
129250001,129300000,0,1,0,1,1,1,1,0
129300001,129350000,0,1,0,0,0,0,0,0
129350001,129400000,2,2,3,3,3,2,2,2
129400001,129450000,0,1,2,2,0,0,1,2
129450001,129500000,0,3,1,5,4,1,1,2
129500001,129550000,1,2,0,0,0,2,0,3
129550001,129600000,5,4,1,4,5,5,2,3
129600001,129650000,1,1,0,0,0,0,1,0
129650001,129700000,2,2,1,2,2,1,1,2
129700001,129750000,1,3,1,7,6,3,2,5
129750001,129800000,0,1,0,0,1,1,0,1
129800001,129850000,0,0,1,1,1,1,1,1
129850001,129900000,0,0,1,0,0,0,0,0
129900001,129950000,1,0,1,2,3,2,0,1
129950001,130000000,5,4,3,7,5,5,4,4
130000001,130050000,1,0,0,0,0,0,0,1
130050001,130100000,0,0,1,0,0,0,0,0
130100001,130150000,0,0,0,0,0,0,0,0
130150001,130200000,0,1,0,0,0,0,1,0
130200001,130250000,0,5,0,3,2,2,2,3
130250001,130300000,0,1,1,1,2,0,1,1
130300001,130350000,0,6,0,3,3,2,2,2
130350001,130400000,0,0,0,1,0,0,0,0
130400001,130450000,0,0,0,0,0,0,0,0
130450001,130500000,0,1,0,0,0,0,0,0
130500001,130550000,0,0,0,0,0,0,0,0
130550001,130600000,5,12,0,8,8,6,3,7
130600001,130650000,1,6,0,1,0,1,0,0
130650001,130700000,0,0,0,0,0,0,0,0
130700001,130750000,0,0,0,0,0,0,0,0
130750001,130800000,5,13,0,7,3,3,1,6
130800001,130850000,0,0,0,0,0,0,0,0
130850001,130900000,2,19,2,1,1,1,4,8
130900001,130950000,1,6,1,0,1,1,2,0
130950001,131000000,0,0,0,0,0,0,0,0
131000001,131050000,1,2,2,1,1,1,3,1
131050001,131100000,0,0,0,1,0,1,0,0
131100001,131150000,4,2,4,3,2,0,0,0
131150001,131200000,0,2,0,0,0,0,0,0
131200001,131250000,5,5,3,4,1,2,5,3
131250001,131300000,4,6,7,6,5,4,7,1
131300001,131350000,2,5,4,3,1,2,2,3
131350001,131400000,0,0,1,1,1,0,0,0
131400001,131450000,0,0,0,0,0,0,0,0
131450001,131500000,0,0,0,0,0,0,0,0
131500001,131550000,0,0,1,0,0,0,0,0
131550001,131600000,0,2,0,0,0,0,0,0
131600001,131650000,0,0,0,0,0,0,0,0
131650001,131700000,0,1,0,0,0,0,0,1
131700001,131750000,3,5,5,4,0,2,0,6
131750001,131800000,0,0,0,0,0,0,0,0
131800001,131850000,1,1,3,0,0,5,3,2
131850001,131900000,3,2,0,2,2,1,1,3
131900001,131950000,3,1,0,3,3,3,5,4
131950001,132000000,3,4,2,4,4,4,4,5
132000001,132050000,0,0,0,0,0,0,0,0
132050001,132100000,4,3,2,3,4,4,4,3
132100001,132150000,1,0,1,1,1,1,1,0
132150001,132200000,0,0,0,0,0,0,0,0
132200001,132250000,0,0,0,0,0,0,0,0
132250001,132300000,5,6,1,5,4,1,1,3
132300001,132350000,0,0,0,0,0,0,0,0
132350001,132400000,1,0,0,1,0,0,1,0
132400001,132450000,3,1,3,6,7,6,6,3
132450001,132500000,2,1,2,2,4,4,4,2
132500001,132550000,5,3,1,3,2,3,5,4
132550001,132600000,1,2,1,2,2,1,2,3
132600001,132650000,2,1,1,1,1,3,0,0
132650001,132700000,0,0,0,0,0,0,0,3
132700001,132750000,1,1,0,0,0,1,2,1
132750001,132800000,0,0,0,1,1,0,0,0
132800001,132850000,1,1,0,0,0,0,0,0
132850001,132900000,1,3,1,0,0,0,0,0
132900001,132950000,0,0,0,1,1,1,0,3
132950001,133000000,1,1,0,3,2,1,1,2
133000001,133050000,3,2,1,4,3,3,1,3
133050001,133100000,0,0,0,1,1,0,1,1
133100001,133150000,0,1,1,0,0,0,1,2
133150001,133200000,1,0,0,0,0,0,0,0
133200001,133250000,0,0,0,0,0,0,0,0
133250001,133300000,0,0,0,1,0,0,1,0
133300001,133350000,0,0,0,0,0,0,0,0
133350001,133400000,0,0,0,0,0,0,0,0
133400001,133450000,0,0,0,0,0,0,0,0
133450001,133500000,7,5,5,6,6,3,5,6
133500001,133550000,4,3,2,3,3,3,1,4
133550001,133600000,13,10,11,12,12,14,10,11
133600001,133650000,2,3,1,3,2,3,3,4
133650001,133700000,4,3,3,5,4,8,5,7
133700001,133750000,4,4,1,3,2,2,2,0
133750001,133800000,18,23,10,17,3,13,19,17
133800001,133850000,2,2,0,1,2,1,3,0
133850001,133900000,7,5,4,3,2,3,2,6
133900001,133950000,2,1,0,1,0,0,1,2
133950001,134000000,0,0,0,0,0,0,0,0
134000001,134050000,0,1,1,1,1,3,1,2
134050001,134100000,1,1,0,0,0,0,0,0
134100001,134150000,0,0,0,0,0,0,0,0
134150001,134200000,3,2,1,2,0,3,3,6
134200001,134250000,0,2,0,1,0,1,0,6
134250001,134300000,1,2,2,0,0,1,1,2
134300001,134350000,11,12,5,16,2,11,9,19
134350001,134400000,0,0,0,1,1,1,1,0
134400001,134450000,1,3,0,0,0,0,1,1
134450001,134500000,0,0,0,0,0,0,0,1
134500001,134550000,1,3,1,2,1,1,1,6
134550001,134600000,1,1,0,1,1,1,0,1
134600001,134650000,0,8,1,0,0,1,9,0
134650001,134700000,1,0,1,0,0,0,0,0
134700001,134750000,0,0,0,1,0,0,1,0
134750001,134800000,1,4,2,3,3,5,5,2
134800001,134850000,4,3,1,7,4,3,4,3
134850001,134900000,12,9,4,10,6,7,9,10
134900001,134950000,3,1,3,3,3,3,2,1
134950001,135000000,6,4,3,4,2,2,4,3
135000001,135050000,4,5,2,3,5,3,3,8
135050001,135100000,2,1,1,1,1,1,1,1
135100001,135150000,2,2,2,4,4,2,4,2
135150001,135200000,4,3,2,5,6,2,5,6
135200001,135250000,5,4,2,8,7,5,5,5
135250001,135300000,14,12,12,11,9,10,14,11
135300001,135350000,3,3,1,2,2,2,4,5
135350001,135400000,1,0,1,0,0,1,0,0
135400001,135450000,4,5,3,2,2,1,1,6
135450001,135500000,4,3,7,4,3,5,3,7
135500001,135550000,5,6,0,2,3,4,5,4
135550001,135600000,1,1,0,3,3,3,2,3
135600001,135650000,0,0,0,0,0,0,0,0
135650001,135700000,1,1,1,1,1,1,1,1
135700001,135750000,2,6,2,1,3,1,4,1
135750001,135800000,0,0,0,0,0,0,0,0
135800001,135850000,0,0,0,0,0,0,0,0
135850001,135900000,0,0,0,0,0,0,0,0
135900001,135950000,0,0,0,0,0,0,0,0
135950001,136000000,0,0,0,0,0,0,0,0
136000001,136050000,0,0,0,0,0,0,0,0
136050001,136100000,1,0,0,0,0,2,0,0
136100001,136150000,5,6,3,3,3,4,3,8
136150001,136200000,2,4,3,3,3,5,3,3
136200001,136250000,0,0,0,0,0,0,0,0
136250001,136300000,0,0,0,0,0,0,0,0
136300001,136350000,5,7,5,2,4,2,3,4
136350001,136400000,2,1,2,3,3,0,0,4
136400001,136450000,3,1,2,5,4,4,3,1
136450001,136500000,0,0,0,0,0,0,0,0
136500001,136550000,0,0,0,0,0,0,0,0
136550001,136600000,0,0,0,0,0,0,0,0
136600001,136650000,0,0,0,0,0,0,0,0
136650001,136700000,1,1,1,1,1,1,1,0
136700001,136750000,0,0,0,0,0,0,0,0
136750001,136800000,3,6,2,5,2,6,7,6
136800001,136850000,0,0,0,0,0,0,0,0
136850001,136900000,2,0,0,1,0,3,3,7
136900001,136950000,5,4,1,2,2,4,3,4
136950001,137000000,0,0,0,0,0,0,0,0
137000001,137050000,7,5,6,4,4,3,3,5
137050001,137100000,0,0,0,0,0,0,0,0
137100001,137150000,3,12,4,8,1,4,3,2
137150001,137200000,6,13,6,5,5,4,6,11
137200001,137250000,3,8,7,8,8,7,7,16
137250001,137300000,9,8,4,3,2,4,3,13
137300001,137350000,3,2,3,10,6,2,3,4
137350001,137400000,8,3,3,5,3,9,0,8
137400001,137450000,10,7,5,4,4,3,4,4
137450001,137500000,2,0,0,1,0,0,0,0
137500001,137550000,6,5,7,5,5,6,4,7
137550001,137600000,0,0,1,3,3,1,0,3
137600001,137650000,2,3,1,4,4,4,5,7
137650001,137700000,7,8,8,2,2,8,7,9
137700001,137750000,0,0,0,0,0,0,0,0
137750001,137800000,1,2,2,1,1,1,1,3
137800001,137850000,2,2,2,1,3,0,2,3
137850001,137900000,3,4,1,3,1,1,0,5
137900001,137950000,6,3,4,2,2,3,3,6
137950001,138000000,0,0,0,0,0,0,0,0
138000001,138050000,3,4,4,2,2,4,3,5
138050001,138100000,0,0,0,0,0,0,0,0
138100001,138150000,0,0,0,0,0,0,0,0
138150001,138200000,0,0,0,0,0,0,0,0
138200001,138250000,12,10,5,7,7,8,7,8
138250001,138300000,0,0,0,0,0,0,0,0
138300001,138350000,0,0,0,2,2,2,2,4
138350001,138400000,0,0,0,0,0,0,0,0
138400001,138450000,2,10,2,3,2,2,5,2
138450001,138500000,2,1,6,4,4,4,2,4
138500001,138550000,4,6,5,4,3,2,4,4
138550001,138600000,1,2,0,2,2,3,1,3
138600001,138650000,0,0,0,0,0,0,0,0
138650001,138700000,2,1,1,5,5,1,1,2
138700001,138750000,0,1,3,3,1,0,1,0
138750001,138800000,1,2,0,1,1,2,2,2
138800001,138850000,1,0,0,0,0,1,0,0
138850001,138900000,0,0,0,0,0,0,0,0
138900001,138950000,1,4,4,0,1,0,1,1
138950001,139000000,3,4,2,2,4,2,2,3
139000001,139050000,0,0,0,0,0,0,0,0
139050001,139100000,0,0,0,0,0,0,0,0
139100001,139150000,2,2,3,1,2,3,2,2
139150001,139200000,0,0,1,0,0,0,0,1
139200001,139250000,2,3,2,2,2,1,3,2
139250001,139300000,0,0,1,0,0,0,0,1
139300001,139350000,1,1,0,0,0,1,1,2
139350001,139400000,8,6,6,6,7,8,8,12
139400001,139450000,2,5,4,2,1,3,6,8
139450001,139500000,13,9,8,9,8,8,6,7
139500001,139550000,1,1,1,3,1,3,1,1
139550001,139600000,5,6,5,5,4,5,6,5
139600001,139650000,3,1,0,0,0,2,2,1
139650001,139700000,6,3,7,4,5,4,5,3
139700001,139750000,2,2,4,1,1,1,4,4
139750001,139800000,2,4,4,2,2,3,5,4
139800001,139850000,4,4,3,8,4,4,5,4
139850001,139900000,1,0,1,2,1,1,0,0
139900001,139950000,0,0,0,0,0,0,0,0
139950001,140000000,1,2,1,3,3,2,2,2
140000001,140050000,4,2,1,0,0,0,0,0
140050001,140100000,6,1,3,2,0,0,2,4
140100001,140150000,0,1,3,0,0,0,0,1
140150001,140200000,0,1,0,1,1,0,1,0
140200001,140250000,6,8,8,10,5,7,6,8
140250001,140300000,1,1,4,1,1,1,2,1
140300001,140350000,0,0,0,0,0,0,0,0
140350001,140400000,0,0,0,0,0,0,1,0
140400001,140450000,0,0,0,0,0,0,0,0
140450001,140500000,0,0,0,1,1,1,1,0
140500001,140550000,3,2,3,3,2,4,4,3
140550001,140600000,0,0,0,0,0,0,0,0
140600001,140650000,0,0,0,0,0,0,0,0
140650001,140700000,0,0,0,0,0,0,0,0
140700001,140750000,0,0,0,0,0,0,0,0
140750001,140800000,0,0,0,0,0,0,0,0
140800001,140850000,0,0,0,0,0,0,0,0
140850001,140900000,1,0,0,0,0,0,0,1
140900001,140950000,2,5,2,0,0,0,0,4
140950001,141000000,0,0,0,0,0,0,0,0
141000001,141050000,0,0,0,0,0,0,0,0
141050001,141100000,1,0,0,0,0,0,0,0
141100001,141150000,0,0,0,2,2,0,0,0
141150001,141200000,0,0,0,0,0,0,0,0
141200001,141250000,0,0,0,0,0,0,0,0
141250001,141300000,0,0,0,0,1,1,1,0
141300001,141350000,0,1,0,1,0,0,1,0
141350001,141400000,0,0,0,0,0,0,1,0
141400001,141450000,0,0,0,0,0,0,0,0
141450001,141500000,0,0,0,0,0,0,0,0
141500001,141550000,0,0,0,0,0,0,0,0
141550001,141600000,0,0,0,0,0,0,0,0
141600001,141650000,0,0,0,0,0,0,0,0
141650001,141700000,0,0,0,0,0,0,0,0
141700001,141750000,0,0,0,0,0,0,0,0
141750001,141800000,0,0,0,0,0,0,0,0
141800001,141850000,0,0,0,0,0,0,0,0
141850001,141900000,0,0,0,0,0,0,0,0
141900001,141950000,1,3,1,3,1,2,2,2
141950001,142000000,1,0,2,0,1,1,0,0
142000001,142050000,12,15,9,17,14,16,1,14
142050001,142100000,9,8,8,12,10,18,6,13
142100001,142150000,9,7,9,10,8,8,2,15
142150001,142200000,7,8,6,10,8,7,3,6
142200001,142250000,4,3,2,5,5,8,5,6
142250001,142300000,2,2,2,3,3,2,0,4
142300001,142350000,0,0,0,2,2,1,0,3
142350001,142400000,0,0,0,1,1,0,0,0
142400001,142450000,0,1,1,1,1,1,0,1
142450001,142500000,0,0,0,0,0,0,0,0
142500001,142550000,0,0,0,1,1,1,1,1
142550001,142600000,0,0,1,1,2,0,1,3
142600001,142650000,2,1,2,2,3,4,2,1
142650001,142700000,4,3,4,3,1,1,3,3
142700001,142750000,0,2,0,2,2,3,2,0
142750001,142800000,0,1,0,0,0,0,0,0
142800001,142850000,0,0,0,0,0,0,0,0
142850001,142900000,0,0,0,0,0,0,0,0
142900001,142950000,0,0,0,0,0,0,0,0
142950001,143000000,0,0,0,0,0,0,0,0
143000001,143050000,0,0,0,0,0,0,0,0
143050001,143100000,0,0,0,0,0,0,0,0
143100001,143150000,0,0,0,0,0,0,0,0
143150001,143200000,0,0,0,0,0,0,0,0
143200001,143250000,2,1,0,0,0,0,0,0
143250001,143300000,0,0,0,0,0,0,0,0
143300001,143350000,0,0,0,0,0,0,0,1
143350001,143400000,0,0,0,2,2,1,1,0
143400001,143450000,0,0,0,2,2,0,1,3
143450001,143500000,2,1,1,1,1,1,1,2
143500001,143550000,0,0,0,0,0,0,0,0
143550001,143600000,0,0,0,0,0,0,0,0
143600001,143650000,2,1,1,0,0,5,4,2
143650001,143700000,0,0,0,0,0,0,0,0
143700001,143750000,0,0,0,0,0,0,0,0
143750001,143800000,0,0,0,0,0,0,0,0
143800001,143850000,0,0,0,0,0,0,0,0
143850001,143900000,0,0,0,0,0,0,0,0
143900001,143950000,0,0,0,0,0,0,0,0
143950001,144000000,1,1,1,2,1,0,0,3
144000001,144050000,0,0,0,0,0,0,0,0
144050001,144100000,0,0,0,1,1,1,0,0
144100001,144150000,0,0,0,0,0,0,0,0
144150001,144200000,1,1,0,0,0,0,0,0
144200001,144250000,0,0,1,2,2,0,0,1
144250001,144300000,0,0,0,0,0,0,0,0
144300001,144350000,0,0,0,0,0,0,0,0
144350001,144400000,0,0,0,0,0,0,0,0
144400001,144450000,2,2,4,2,2,5,4,3
144450001,144500000,0,1,2,0,0,0,1,1
144500001,144550000,3,3,4,3,1,3,1,5
144550001,144600000,3,2,0,2,2,3,4,2
144600001,144650000,0,0,1,0,0,0,0,0
144650001,144700000,0,0,0,0,0,0,0,0
144700001,144750000,0,0,0,0,0,0,0,0
144750001,144800000,0,0,0,0,0,0,0,0
144800001,144850000,0,0,0,0,0,0,0,0
144850001,144900000,0,1,0,1,1,2,1,0
144900001,144950000,0,0,0,0,0,0,0,0
144950001,145000000,1,2,1,0,0,0,0,0
145000001,145050000,0,0,0,2,1,1,2,0
145050001,145100000,1,1,0,1,1,0,1,2
145100001,145150000,0,0,0,1,1,0,0,3
145150001,145200000,0,0,0,0,0,0,0,0
145200001,145250000,0,0,0,0,0,0,0,0
145250001,145300000,0,0,0,0,0,0,0,1
